0	50	4.016444
0	202	3.9320512
0	185	3.5033803
0	157	2.987294
0	745	2.940728
0	71	2.7897024
0	54	2.7344556
0	48	2.727836
0	151	2.7076128
0	36	2.659678
1	257	6.651764
1	117	4.9671483
1	1193	4.701061
1	12	4.516472
1	1343	4.3473816
1	119	4.239885
1	137	3.9940653
1	15	3.974678
1	1083	3.9071655
1	1003	3.8720002
2	59	6.091748
2	579	5.658656
2	40	5.5866714
2	72	5.2674155
2	164	5.0825663
2	67	4.994873
2	200	4.9104095
2	71	4.8620043
2	31	4.809625
2	64	4.777537
3	334	4.8604593
3	889	4.017721
3	256	3.8256116
3	981	3.664064
3	377	3.5573125
3	87	3.120627
3	279	3.0735962
3	345	3.0055556
3	128	2.9026556
3	285	2.8836784
4	53	5.7399035
4	25	5.6493235
4	103	5.54342
4	47	5.506723
4	157	5.480427
4	151	5.435189
4	44	5.426243
4	164	5.305952
4	139	5.279518
4	72	5.095207
5	194	3.161799
5	51	3.1104193
5	129	3.0309188
5	33	2.9525206
5	61	2.9067292
5	518	2.8443077
5	1137	2.6276631
5	314	2.589574
5	67	2.5884213
5	21	2.573819
6	198	3.8995411
6	987	3.202866
6	226	3.1396432
6	756	2.825572
6	482	2.7182114
6	181	2.669273
6	53	2.577901
6	314	2.555144
6	78	2.5172343
6	926	2.426378
7	36	6.948927
7	123	5.96643
7	171	5.1994386
7	59	4.9366717
7	71	4.936098
7	58	4.645537
7	175	4.5556126
7	274	4.5380898
7	195	4.510743
7	74	4.4669857
8	774	3.563732
8	265	3.1989145
8	394	3.1645074
8	140	2.9143653
8	1637	2.715311
8	612	2.7111843
8	803	2.59412
8	0	2.5331664
8	1540	2.4728415
8	562	2.4388995
9	68	4.971763
9	148	4.59504
9	70	4.510732
9	66	4.425218
9	151	4.3933406
9	129	4.368126
9	25	4.3601823
9	139	4.22698
9	72	4.0148206
9	157	3.8537002
10	257	7.0755982
10	121	6.0287075
10	1193	5.2485332
10	10	5.1801634
10	378	5.0289454
10	125	4.917148
10	652	4.8853545
10	137	4.8786025
10	20	4.819276
10	7	4.487826
11	139	4.641605
11	68	4.4198375
11	47	3.9498527
11	105	3.8650658
11	162	3.841438
11	379	3.7143645
11	74	3.6350179
11	100	3.530898
11	151	3.5220275
11	53	3.48664
12	66	6.5217376
12	547	4.5400453
12	273	4.4593554
12	48	4.3230124
12	44	4.1731496
12	103	4.0731444
12	59	4.0728574
12	202	3.8979547
12	487	3.7879016
12	0	3.6882865
13	175	5.8089633
13	25	5.226607
13	226	4.7052183
13	36	4.6774306
13	331	4.584982
13	68	4.2959785
13	149	4.279306
13	243	4.123282
13	345	4.1183205
13	692	4.071095
