0	157	5.4507527
0	50	5.2070146
0	151	5.0392036
0	148	4.731815
0	680	4.5338836
0	42	4.4288106
0	139	4.398914
0	48	4.2725744
0	381	4.0196104
0	36	3.9873433
1	117	7.4958105
1	257	6.261023
1	477	5.256537
1	12	5.19039
1	119	4.799104
1	137	4.4800606
1	1343	4.4408817
1	92	4.411468
1	911	4.19458
1	173	3.978117
2	59	6.5366893
2	66	6.498116
2	164	5.8352537
2	71	5.792258
2	72	5.770799
2	148	5.7126503
2	579	5.4796658
2	157	5.4164495
2	31	5.36697
2	175	5.35919
3	377	4.4506965
3	889	4.310651
3	981	4.229113
3	334	4.1942983
3	286	4.071636
3	1172	4.03379
3	256	4.0194497
3	279	4.016374
3	118	3.9175508
3	803	3.5757253
4	47	7.021594
4	157	6.801175
4	148	6.697009
4	151	6.5393224
4	66	6.3535013
4	139	6.350591
4	25	6.3215084
4	103	6.2553077
4	53	5.963628
4	44	5.8687954
5	74	3.5247447
5	314	3.3973966
5	147	3.3078039
5	518	3.2211113
5	360	3.1861002
5	36	3.0783973
5	194	3.064393
5	256	2.9471529
5	1348	2.9015882
5	87	2.8209584
6	198	4.481018
6	78	3.8088763
6	242	3.3078897
6	133	3.2792518
6	181	3.0963194
6	482	3.0025454
6	314	2.902462
6	987	2.8182387
6	241	2.781291
6	87	2.7197115
7	123	6.974221
7	36	6.9446745
7	148	6.3239183
7	59	6.2268567
7	58	6.0169644
7	331	5.9323316
7	66	5.7776775
7	175	5.631525
7	171	5.4627256
7	157	5.460079
8	394	3.363259
8	140	3.3239665
8	1637	3.206458
8	362	3.1560094
8	783	3.1327844
8	25	3.118571
8	70	3.115714
8	612	3.0972943
8	769	3.0419858
8	865	3.030157
9	66	5.8764195
9	68	5.8715215
9	36	5.646832
9	148	5.6247206
9	129	5.1916957
9	70	5.01374
9	151	4.8557343
9	842	4.6719065
9	64	4.6503944
9	72	4.646733
10	257	7.4310594
10	121	6.1754684
10	1193	6.083145
10	61	5.076909
10	20	4.9152303
10	652	4.9146357
10	204	4.897633
10	1130	4.7704177
10	7	4.593069
10	378	4.570913
11	139	6.064302
11	47	5.3385563
11	68	5.1600213
11	162	5.0773377
11	53	4.6081305
11	105	4.2712917
11	168	4.2598376
11	175	4.2300344
11	70	4.210638
11	265	4.1174517
12	66	6.0322247
12	48	5.6127434
12	103	5.079991
12	273	4.985428
12	44	4.5244164
12	97	4.4692717
12	547	4.4358563
12	139	4.371235
12	68	4.1505485
12	164	4.050351
13	36	7.521116
13	175	7.4326963
13	25	6.1358113
13	331	5.637518
13	226	5.6341376
13	345	5.1826053
13	164	5.172083
13	64	5.1432066
13	67	5.021487
13	59	4.975138
14	1023	4.626042
14	123	4.5783987
14	334	4.1462502
14	58	3.6205788
14	168	3.1860125
14	345	3.167815
14	734	3.048079
14	378	3.0206113
14	468	2.9636848
14	202	2.897985
15	58	5.0841107
15	123	4.9005537
15	384	4.275769
15	67	4.039964
15	94	3.9630299
15	59	3.942607
15	25	3.72993
15	802	3.5988405
15	74	3.5985942
15	164	3.5363994
16	163	4.9097204
16	53	4.8617907
16	362	4.3569927
16	497	3.5505884
16	123	3.5305014
16	162	3.4197328
16	470	3.385684
16	681	3.3176432
16	345	3.288303
16	942	3.2189863
17	909	5.1158433
17	406	4.183042
17	81	3.7206695
17	482	3.432867
17	1094	3.3184233
17	22	3.1888766
17	914	3.0494306
17	314	2.970077
17	1512	2.7956445
17	121	2.792082
18	40	4.9568734
18	256	4.6804676
18	61	4.5192976
18	86	4.1914806
18	129	4.0919266
18	403	4.046295
18	287	4.038571
18	414	3.9481337
18	401	3.9033537
18	59	3.8264325
19	157	7.9993305
19	151	7.193414
19	36	7.154081
19	103	6.9237614
19	48	6.775001
19	25	6.65857
19	67	6.174284
19	139	6.1173635
19	175	6.116458
19	70	6.025441
20	801	4.975501
20	153	4.445143
20	803	4.1334515
20	326	4.132225
20	286	3.991397
20	774	3.6270568
20	373	3.5372348
20	625	3.525532
20	1067	3.4597793
20	302	3.4500377
21	931	3.4199786
21	616	3.3316464
21	958	3.196704
21	386	3.1155798
21	1364	2.9503577
21	1581	2.8705518
21	259	2.8417275
21	960	2.7799947
21	1163	2.7387407
21	235	2.650149
22	383	5.6796703
22	276	4.555035
22	777	4.468535
22	1002	3.930796
22	491	3.9021268
22	46	3.8479521
22	345	3.7852318
22	32	3.640772
22	487	3.6203215
22	18	3.5500066
23	36	7.1840158
23	75	6.9098496
23	1137	6.2314954
23	53	6.143666
23	74	6.006135
23	64	5.7836766
23	67	5.351637
23	221	5.1019473
23	29	4.9314127
23	105	4.8746123
24	66	7.1760583
24	36	5.787399
24	67	5.764789
24	157	5.593124
24	151	5.445759
24	59	5.235176
24	344	5.020728
24	71	4.903345
24	72	4.28428
24	48	4.1599164
25	175	5.0269766
25	68	4.8912997
25	100	4.8821373
25	25	4.845159
25	222	4.790406
25	162	4.758552
25	140	4.729427
25	247	4.5551195
25	383	4.54623
25	48	4.4632335
26	267	5.523036
26	360	5.027765
26	195	4.9401097
26	36	4.8673825
26	148	4.8644114
26	43	4.7497325
26	381	4.6729174
26	53	4.660007
26	547	4.4619236
26	66	4.4426355
27	142	5.8690596
27	175	5.6387706
27	334	5.6275597
27	298	5.561429
27	314	5.2202177
27	195	5.1091022
27	384	5.014042
27	162	4.7940826
27	226	4.7801514
27	470	4.7319083
28	139	5.2627554
28	25	5.1016517
28	273	4.9996963
28	428	4.9207754
28	59	4.909981
28	71	4.7945657
28	69	4.7219644
28	195	4.6746664
28	247	4.6523156
28	487	4.577782
29	164	4.4316554
29	53	4.1509852
29	47	4.133666
29	226	3.9060786
29	58	3.756674
29	123	3.6839013
29	255	3.5714185
29	476	3.494872
29	83	3.494051
29	247	3.4614694
30	36	4.729115
30	10	4.318765
30	25	4.1349535
30	15	4.0576777
30	58	3.9705205
30	53	3.9004428
30	94	3.7876575
30	735	3.6946347
30	139	3.5741735
30	47	3.4456294
31	209	3.6987805
31	110	3.6775556
31	23	3.6690507
31	408	3.4840508
31	109	3.4259603
31	421	3.1749024
31	98	3.1476645
31	1191	3.133702
31	935	3.1011016
31	92	3.086855
32	108	6.6306667
32	40	5.9303694
32	403	5.626555
32	45	5.268881
32	59	5.2263875
32	109	5.1871424
32	202	5.091129
32	256	4.8769717
32	36	4.7447233
32	421	4.286444
33	157	6.149626
33	151	5.9103904
33	36	5.509873
33	68	4.971644
33	59	4.883988
33	48	4.782462
33	53	4.6184807
33	103	4.4934006
33	71	4.474239
33	25	4.398853
34	181	6.2960744
34	314	5.968178
34	209	5.4129725
34	292	5.2037454
34	909	4.963095
34	298	4.840508
34	359	4.838119
34	482	4.723941
34	400	4.63677
34	317	4.239531
35	74	6.1096187
35	257	5.891575
35	123	5.650169
35	75	5.328075
35	1193	5.1499963
35	2	5.143579
35	908	4.886601
35	129	4.853886
35	67	4.648834
35	10	4.436187
36	200	7.2663655
36	119	5.6934433
36	129	5.411964
36	36	5.107316
36	811	4.9762516
36	717	4.8736963
36	40	4.767663
36	12	4.6475863
36	569	4.6266966
36	327	4.383208
37	53	5.0812116
37	487	4.2900844
37	433	4.076796
37	149	3.9389286
37	424	3.8909018
37	222	3.8628414
37	1411	3.7148037
37	430	3.4217808
37	330	3.3595006
37	1545	3.3294022
38	139	5.5065355
38	162	5.4444957
38	10	4.801352
38	43	4.7182384
38	226	4.5886993
38	379	4.577018
38	123	4.4260564
38	111	4.4036055
38	33	4.357326
38	373	4.291191
39	31	7.6778812
39	440	7.615388
39	579	7.120198
39	447	7.0341372
